"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed",189052730990,189463715681,189258223335,378516446671
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"thread_inst_executed",6022449611296,6035556858070,6029003234683,12058006469366
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_global_stores","Warp level instructions for global stores",800000,800000,800000
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_global_loads","Warp level instructions for global loads",1291756360,1295931298,1293843829
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_local_loads","Warp level instructions for local loads",960000,960000,960000
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_local_stores","Warp level instructions for local stores",1438701984,1440816096,1439759040
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_shared_loads","Warp level instructions for shared loads",9833443658,9850957271,9842200464
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed_shared_stores","Warp level instructions for shared stores",4285881870,4292463711,4289172790
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_executed","Instructions Executed",189052730990,189463715681,189258223335
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_integer","Integer Instructions",2973198816372,2979831484300,2976515150336
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_compute_ld_st","Load/Store Instructions",534363134797,535328760162,534845947479
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_bit_convert","Bit-Convert Instructions",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_control","Control-Flow Instructions",1028882433504,1031783656930,1030333045217
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_fp_64","FP Instructions(Double)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_fp_32","FP Instructions(Single)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"Tesla V100-SXM2-16GB (0)","extendSeedLGappedXDropOneDirectionShared(SeedL*, char*, char*, ExtensionDirectionL, int, int*, int*, int*, int)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
